Страна,Отрасль,Компания,Год,document_id,Principle_code,Principle_text,Presence,Evidence (Text),Date of analysis,Analysis model
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,"Compliance with Laws, Regulations, and Standards",04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC08,Нацеленность на достижение результата,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC09,Поддержание высокого профессионального уровня,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Shimizu Corporation,2022,construction_japan_shimizu_corporation_2022,WtoC10,Сохранение и защита деловой репутации компании,brief_mention,we pursue both ethical conduct and business profit simultaneously,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP02,Не переманивать ключевых работников конкурента с целью ослабить его позиции,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP03,"Не вступать в сговор с конкурентами о ценах, объемах или разделе рынка",explicit_section,Comply with antimonopoly and related laws while preventing improper bid behavior,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP04,Сотрудничать с конкурентами с целью повышения эффективности рынка,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP05,Поддерживать уважение к конкурентам и подчеркивать важность деятельности,brief_mention,"carry out fair, transparent and free competition",04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP06,Не пытаться ослабить конкурентов путем ограничения их доступа к каким-либо ресурсам,brief_mention,preventing ... the abuse of dominant bargaining positions,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP07,Соблюдать права интеллектуальные собственности конкурентов,brief_mention,Create and utilize intellectual property while respecting internal and external intellectual property rights.,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP08,Не распространять ложную и порочащую информацию о конкурентах,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP09,Предостерегать конкурентов от нарушения данных принципов с их стороны.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,COMP10,Сообщать регулятору о замеченных неэтичных действиях конкурентов.,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,CtoI01,Равные права всех акционеров и кредиторов на доступ к информации,absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,CtoI02,"Организация собраний акционеров, максимально облегчающая доступ каждого акционера к участию в собрании",absent,,04.04.2026,GPT 5.3-Codex
Japan,Construction,Takenaka Corporation,2024,construction_japan_takenaka_corporation_2024,CtoI03,Максимально полное и своевременное раскрытие всей существенной информации для акционеров и кредиторов,explicit_section,"Establish an information disclosure policy, and disclose corporate information required by society in a timely, appropriate manner.",04.04.2026,GPT 5.3-Codex
